"country.name","year","population","GDP.per.capita.Current.USD","Life expectancy at birth, total (years)","GINI Index","region.value","incomeLevel.value"
"Haiti",1993,7544982,239.402239401706,55.4339756097561,NA,"Latin America & Caribbean","Low income"
"Haiti",1994,7691001,276.288290175481,55.7670975609756,NA,"Latin America & Caribbean","Low income"
"Haiti",1995,7838241,343.890897248411,56.0922682926829,NA,"Latin America & Caribbean","Low income"
"Haiti",1996,7986858,371.969202740693,56.3975365853659,NA,"Latin America & Caribbean","Low income"
"Haiti",1997,8136372,398.539709248092,56.6779024390244,NA,"Latin America & Caribbean","Low income"
"Haiti",1998,8285690,453.492754523404,56.9349024390244,NA,"Latin America & Caribbean","Low income"
"Haiti",1999,8433339,484.82613110396,57.177512195122,NA,"Latin America & Caribbean","Low income"
"Haiti",2000,8578234,427.186276985324,57.4227804878049,NA,"Latin America & Caribbean","Low income"
"Haiti",2001,8720247,402.280112654627,57.6952195121951,59.21,"Latin America & Caribbean","Low income"
"Haiti",2002,8859635,362.84028389798,58.0112682926829,NA,"Latin America & Caribbean","Low income"
"Haiti",2003,8996229,314.185095995385,58.3819268292683,NA,"Latin America & Caribbean","Low income"
"Haiti",2004,9129933,400.932173947725,58.8071219512195,NA,"Latin America & Caribbean","Low income"
"Haiti",2005,9260879,448.584830056846,59.2837804878049,NA,"Latin America & Caribbean","Low income"
"Haiti",2006,9388642,519.749143268629,59.8018292682927,NA,"Latin America & Caribbean","Low income"
"Haiti",2007,9513714,627.650183462249,60.3372195121951,NA,"Latin America & Caribbean","Low income"
"Haiti",2008,9638255,664.820269276462,60.8704146341464,NA,"Latin America & Caribbean","Low income"
"Haiti",2009,9765153,662.586058823892,61.3849268292683,NA,"Latin America & Caribbean","Low income"
"Haiti",2010,9896400,670.403292445851,61.866756097561,NA,"Latin America & Caribbean","Low income"
"Haiti",2011,10032864,732.209337497686,62.3059756097561,NA,"Latin America & Caribbean","Low income"
"Haiti",2012,10173775,770.951240630501,NA,NA,"Latin America & Caribbean","Low income"
"Hungary",1960,9983967,NA,68.0031707317073,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1961,10029321,NA,68.9360975609756,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1962,10061734,NA,67.8658536585366,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1963,10087947,NA,68.8741463414634,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1964,10119835,NA,69.3809756097561,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1965,10147935,NA,69.0712195121951,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1966,10178653,NA,69.8224390243902,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1967,10216604,NA,69.4070731707317,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1968,10255815,456.781517945348,69.230243902439,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1969,10298723,505.483407162875,69.3146341463415,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1970,10337910,536.130288101431,69.1646341463415,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1971,10367537,581.820469566789,69.0524390243903,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1972,10398489,680.379482709002,69.6646341463415,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1973,10432055,839.847334292284,69.5180487804878,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1974,10478720,916.444544314675,69.2480487804878,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1975,10540525,1038.78080335555,69.29,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1976,10598677,1197.28577627971,69.5731707317073,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1977,10648031,1331.12513859622,69.8480487804878,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1978,10684822,1551.14277447995,69.3939024390244,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1979,10704152,1787.75458832836,69.6153658536585,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1980,10711122,2069.19553571925,69.0617073170732,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1981,10711848,2121.7645934116,69.1392682926829,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1982,10705535,2162.04498978801,69.3578048780488,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1983,10689463,1965.1642127942,68.9736585365854,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1984,10668095,1909.1006586001,69.0258536585366,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1985,10648713,1936.69604103826,68.9721951219512,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1986,10630564,2234.69500697712,69.1734146341463,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1987,10612741,2460.12957646873,69.6512195121951,20.96,"Europe & Central Asia","Upper middle income"
"Hungary",1988,10596487,2696.23508533963,70.0234146341463,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1989,10481719,2782.71165064961,69.4617073170732,25.05,"Europe & Central Asia","Upper middle income"
"Hungary",1990,10373988,3186.44428733309,69.3156097560976,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1991,10373400,3287.88874766081,69.3770731707317,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1992,10369341,3665.57024273219,69.1170731707317,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1993,10357523,3801.86959720642,69.1012195121951,27.94,"Europe & Central Asia","Upper middle income"
"Hungary",1994,10343355,4095.68135686054,69.469756097561,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1995,10328965,4411.03375128194,69.7917073170732,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1996,10311238,4454.43037913436,70.3287804878049,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1997,10290486,4521.96399913622,70.7024390243902,NA,"Europe & Central Asia","Upper middle income"
"Hungary",1998,10266570,4670.65483932978,70.5578048780488,24.93,"Europe & Central Asia","Upper middle income"
"Hungary",1999,10237530,4713.54045944588,70.6770731707317,27.77,"Europe & Central Asia","Upper middle income"
"Hungary",2000,10210971,4542.72072008003,71.2463414634146,27.32,"Europe & Central Asia","Upper middle income"
"Hungary",2001,10187576,5175.02562762446,72.2487804878049,26.92,"Europe & Central Asia","Upper middle income"
"Hungary",2002,10158608,6535.29393636796,72.3487804878049,26.82,"Europe & Central Asia","Upper middle income"
"Hungary",2003,10129552,8246.99582574734,72.3,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2004,10107146,10084.5218424693,72.6487804878049,30.04,"Europe & Central Asia","Upper middle income"
"Hungary",2005,10087065,10936.9486141815,72.6487804878049,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2006,10071370,11173.5695060735,73.0975609756098,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2007,10055780,13534.7054993952,73.1512195121951,31.18,"Europe & Central Asia","Upper middle income"
"Hungary",2008,10038188,15364.6795469728,73.7024390243903,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2009,10022650,12634.551144935,73.9048780487805,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2010,10000023,12795.6515356646,74.2073170731707,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2011,9971727,13909.0160981884,74.8585365853659,NA,"Europe & Central Asia","Upper middle income"
"Hungary",2012,9943755,12621.7435375748,NA,NA,"Europe & Central Asia","Upper middle income"
"Indonesia",1960,88692697,NA,44.806512195122,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1961,90860197,NA,45.6202926829268,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1962,93101152,NA,46.422,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1963,95420835,NA,47.2116097560976,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1964,97828538,NA,47.9890975609756,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1965,100329810,NA,48.7544878048781,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1966,102924506,NA,49.507243902439,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1967,105605766,56.6336536654737,50.2478780487805,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1968,108364330,68.9097923536999,50.9744390243903,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1969,111187930,79.1359047907073,51.6874146341464,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1970,114066887,84.6585741744642,52.3868780487805,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1971,116996006,84.1833690700132,53.0718292682927,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1972,119974444,96.7296381863634,53.7423170731707,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1973,123002081,139.600737026026,54.3988536585366,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1974,126080548,215.954890991122,55.0409512195122,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1975,129210098,248.803719718973,55.6686341463415,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1976,132385413,297.077101157954,56.2813902439024,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1977,135601258,356.900401805154,56.8802195121951,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1978,138857752,391.034404327139,57.4635853658537,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1979,142156086,387.76124108013,58.034,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1980,145494452,536.193682749975,58.5904390243903,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1981,148872395,621.162028270714,59.1324146341464,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1982,152280731,621.977338776101,59.6609512195122,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1983,155698247,548.299056180753,60.176,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1984,159097735,550.683133215416,60.6785853658537,30.47,"East Asia & Pacific","Lower middle income"
"Indonesia",1985,162458871,537.606064799467,61.1691951219512,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1986,165772077,482.956231596773,61.6473658536585,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1987,169039084,449.183797724625,62.1145609756098,29.27,"East Asia & Pacific","Lower middle income"
"Indonesia",1988,172265107,515.412696487974,62.5702926829268,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1989,175460614,578.222060626,63.0150487804878,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1990,178633239,640.56666433169,63.4493414634146,29.19,"East Asia & Pacific","Lower middle income"
"Indonesia",1991,181786329,705.047516782846,63.8736585365854,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1992,184916848,752.317982688336,64.287,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1993,188019278,840.375793161485,64.6903414634147,29.31,"East Asia & Pacific","Lower middle income"
"Indonesia",1994,191085673,925.721669585817,65.0827073170732,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1995,194112556,1041.31353998635,65.4660731707317,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1996,197097887,1153.5875640785,65.8404634146342,31.33,"East Asia & Pacific","Lower middle income"
"Indonesia",1997,200050444,1078.47226095986,66.2053658536585,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1998,202990922,470.196140186776,66.5618048780488,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",1999,205946831,679.793672218344,66.910243902439,28.99,"East Asia & Pacific","Lower middle income"
"Indonesia",2000,208938698,789.805880103209,67.2512195121951,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2001,211970371,756.931012958945,67.5857317073171,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2002,215038285,909.887330220519,67.9142682926829,29.74,"East Asia & Pacific","Lower middle income"
"Indonesia",2003,218145617,1076.219004749,68.2363170731707,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2004,221293797,1160.61492362822,68.5503902439024,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2005,224480901,1273.46517562575,68.8544390243903,34.01,"East Asia & Pacific","Lower middle income"
"Indonesia",2006,227709821,1601.03119134705,69.1459512195122,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2007,230972808,1871.28840627361,69.4229024390244,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2008,234243489,2178.265663384,69.6852926829268,34.11,"East Asia & Pacific","Lower middle income"
"Indonesia",2009,237486894,2272.04099546099,69.9330975609756,NA,"East Asia & Pacific","Lower middle income"
"Indonesia",2010,240676485,2946.9685135846,70.1678536585366,35.57,"East Asia & Pacific","Lower middle income"
"Indonesia",2011,243801639,3472.01712322851,70.3915609756098,38.14075554,"East Asia & Pacific","Lower middle income"
"Indonesia",2012,246864191,3557.39273605043,NA,NA,"East Asia & Pacific","Lower middle income"
"Ireland",1960,2828600,685.61471237976,69.691756097561,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1961,2824400,739.276406442666,69.9041219512195,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1962,2836050,797.006288353959,70.0879756097561,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1963,2852650,852.135301717888,70.2498048780488,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1964,2866550,965.135422676745,70.3945853658537,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1965,2877300,1023.77372640936,70.5252926829268,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1966,2888800,1074.50650554958,70.6414146341464,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1967,2902450,1152.00495214994,70.743512195122,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1968,2915550,1124.51663608246,70.8330731707317,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1969,2932650,1291.34992028637,70.9151219512195,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1970,2957250,1460.13143593319,70.9962195121951,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1971,2992050,1673.6901489066,71.0813658536585,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1972,3036850,2043.54067433374,71.1745853658537,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1973,3085950,2381.24244748546,71.2808780487805,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1974,3137500,2472.25635569457,71.4032926829268,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1975,3189550,2920.6273446931,71.5462926829268,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1976,3238050,2867.76566744696,71.7128780487805,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1977,3282200,3366.24868018355,71.9000487804878,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1978,3329100,4321.89460943082,72.104756097561,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1979,3373750,5333.58963313351,72.3230243902439,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1980,3412800,6259.33821728896,72.5493658536585,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1981,3453000,5879.91016045705,72.7777804878049,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1982,3485800,6051.29781793277,73.0037804878049,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1983,3510600,5810.25656117232,73.2223902439025,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1984,3532423,5591.0038559568,73.4345853658537,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1985,3538082,5905.03761973046,73.6409024390244,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1986,3539690,7968.19428860855,73.8488048780488,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1987,3540057,9411.85079579642,74.0633170731707,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1988,3524949,10525.6823768625,74.2864390243903,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1989,3511009,10977.4652261654,74.5156097560976,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1990,3513974,13782.2712352585,74.7413170731707,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1991,3534235,13837.1841527701,74.9505365853659,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1992,3558430,15435.4815701173,75.136243902439,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1993,3576261,14396.9240429929,75.2964390243903,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1994,3590386,15620.6802798779,75.4376341463415,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1995,3608841,18818.4271738223,75.5713414634146,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1996,3637510,20401.5304502876,75.7853658536585,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1997,3674171,22146.0581718,75.969756097561,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1998,3712696,23767.4660673195,76.1953658536585,NA,"Europe & Central Asia","High income: OECD"
"Ireland",1999,3754786,25731.117148861,76.0736585365854,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2000,3805174,25610.4411023525,76.5407317073171,34.28,"Europe & Central Asia","High income: OECD"
"Ireland",2001,3866243,27228.8114405704,77.139756097561,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2002,3931947,31324.7098751297,77.6365853658537,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2003,3996521,39771.4546142986,77.9175609756098,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2004,4070262,45818.2456719668,78.1985365853659,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2005,4159914,48739.5271822648,78.479512195122,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2006,4260341,52333.4329582491,78.7604878048781,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2007,4356931,59286.5571509777,79.0414634146342,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2008,4425683,59206.7541101176,79.1414634146342,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2009,4458942,50245.5520690478,79.8878048780488,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2010,4474356,46018.5788745205,80.8951219512195,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2011,4576748,48248.9413807941,80.4951219512195,NA,"Europe & Central Asia","High income: OECD"
"Ireland",2012,4588798,45835.7474179445,NA,NA,"Europe & Central Asia","High income: OECD"
"Israel",1960,2114020,1365.6833429564,NA,NA,"Middle East & North Africa","High income: OECD"
"Israel",1961,2185000,1595.86016522981,72.0065853658537,NA,"Middle East & North Africa","High income: OECD"
"Israel",1962,2293000,1132.38286625891,72.1121951219512,NA,"Middle East & North Africa","High income: OECD"
"Israel",1963,2379000,1257.74316161901,NA,NA,"Middle East & North Africa","High income: OECD"
"Israel",1964,2475000,1375.94282907301,NA,NA,"Middle East & North Africa","High income: OECD"
"Israel",1965,2563000,1429.31939056932,NA,NA,"Middle East & North Africa","High income: OECD"
"Israel",1966,2629000,1513.88867435655,72.2856097560976,NA,"Middle East & North Africa","High income: OECD"
"Israel",1967,2745000,1428.44641089179,71.509756097561,NA,"Middle East & North Africa","High income: OECD"
"Israel",1968,2803000,1412.47027889702,71.0565853658537,NA,"Middle East & North Africa","High income: OECD"
"Israel",1969,2877000,1587.76957862316,70.9704878048781,NA,"Middle East & North Africa","High income: OECD"
"Israel",1970,2974000,1806.42269487866,71.2134146341463,NA,"Middle East & North Africa","High income: OECD"
"Israel",1971,3069000,1815.93627002806,71.7190243902439,NA,"Middle East & North Africa","High income: OECD"
"Israel",1972,3148000,2278.84003838715,71.0780487804878,NA,"Middle East & North Africa","High income: OECD"
"Israel",1973,3278000,2819.45118439519,71.6934146341464,NA,"Middle East & North Africa","High income: OECD"
"Israel",1974,3377000,3721.52466794816,71.6617073170732,NA,"Middle East & North Africa","High income: OECD"
"Israel",1975,3455000,3570.76317211873,72.0451219512195,NA,"Middle East & North Africa","High income: OECD"
"Israel",1976,3533000,3531.26173736583,72.9560975609756,NA,"Middle East & North Africa","High income: OECD"
"Israel",1977,3613000,3812.97192514361,72.9585365853659,NA,"Middle East & North Africa","High income: OECD"
"Israel",1978,3690000,3690.74363646049,73.2073170731707,NA,"Middle East & North Africa","High income: OECD"
"Israel",1979,3786000,4625.28665148008,73.5073170731707,NA,"Middle East & North Africa","High income: OECD"
"Israel",1980,3878000,5616.54684015441,73.8756097560976,NA,"Middle East & North Africa","High income: OECD"
"Israel",1981,3956000,5863.58271119645,74.2609756097561,NA,"Middle East & North Africa","High income: OECD"
"Israel",1982,4031000,6095.93451971456,74.109756097561,NA,"Middle East & North Africa","High income: OECD"
"Israel",1983,4105000,6683.43528300765,74.4585365853658,NA,"Middle East & North Africa","High income: OECD"
"Israel",1984,4159000,6261.7857962698,74.8073170731707,NA,"Middle East & North Africa","High income: OECD"
"Israel",1985,4233000,5698.71508598833,75.2073170731707,NA,"Middle East & North Africa","High income: OECD"
"Israel",1986,4299000,6908.91934785837,74.9560975609756,NA,"Middle East & North Africa","High income: OECD"
"Israel",1987,4369000,8120.01470959145,75.2585365853659,NA,"Middle East & North Africa","High income: OECD"
"Israel",1988,4442000,9881.24270633366,74.4365853658537,NA,"Middle East & North Africa","High income: OECD"
"Israel",1989,4518000,9871.57432534314,76.3073170731707,NA,"Middle East & North Africa","High income: OECD"
"Israel",1990,4660000,11264.0183794487,76.6073170731707,NA,"Middle East & North Africa","High income: OECD"
"Israel",1991,4949000,11956.0089048027,76.7585365853659,NA,"Middle East & North Africa","High income: OECD"
"Israel",1992,5123000,12838.4181575292,76.5048780487805,NA,"Middle East & North Africa","High income: OECD"
"Israel",1993,5261000,12530.9983792041,77.1536585365854,NA,"Middle East & North Africa","High income: OECD"
"Israel",1994,5399000,13830.286754328,77.4024390243903,NA,"Middle East & North Africa","High income: OECD"
"Israel",1995,5545000,17310.0912113961,77.4512195121951,NA,"Middle East & North Africa","High income: OECD"
"Israel",1996,5692000,18464.5298657989,78.1048780487805,NA,"Middle East & North Africa","High income: OECD"
"Israel",1997,5836000,18586.7374391504,78,NA,"Middle East & North Africa","High income: OECD"
"Israel",1998,5971000,18392.1417576249,78.1487804878049,NA,"Middle East & North Africa","High income: OECD"
"Israel",1999,6125000,18088.9774463794,78.6585365853659,NA,"Middle East & North Africa","High income: OECD"
"Israel",2000,6289000,19859.3021470825,78.9536585365854,NA,"Middle East & North Africa","High income: OECD"
"Israel",2001,6439000,19093.1096577186,79.4073170731707,39.2,"Middle East & North Africa","High income: OECD"
"Israel",2002,6570000,17195.4910643522,79.4512195121951,NA,"Middle East & North Africa","High income: OECD"
"Israel",2003,6689700,17739.7018423763,79.6487804878049,NA,"Middle East & North Africa","High income: OECD"
"Israel",2004,6809000,18588.8050496728,80.1463414634146,NA,"Middle East & North Africa","High income: OECD"
"Israel",2005,6930100,19330.0243549922,80.1512195121951,NA,"Middle East & North Africa","High income: OECD"
"Israel",2006,7053700,20624.5799542032,85.1634146341463,NA,"Middle East & North Africa","High income: OECD"
"Israel",2007,7180100,23274.3002897088,85.1146341463415,NA,"Middle East & North Africa","High income: OECD"
"Israel",2008,7308800,27591.6224201317,80.9512195121951,NA,"Middle East & North Africa","High income: OECD"
"Israel",2009,7485600,26032.1635135608,81.4048780487805,NA,"Middle East & North Africa","High income: OECD"
"Israel",2010,7623600,30389.1221865756,81.6024390243903,NA,"Middle East & North Africa","High income: OECD"
"Israel",2011,7765900,33250.090902416,81.7560975609756,NA,"Middle East & North Africa","High income: OECD"
"Israel",2012,7907900,NA,NA,NA,"Middle East & North Africa","High income: OECD"
"Isle of Man",1960,48441,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1961,48353,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1962,48580,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1963,49089,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1964,49818,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1965,50713,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1966,51776,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1967,52995,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1968,54289,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1969,55554,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1970,56712,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1971,57711,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1972,58563,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1973,59326,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1974,60098,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1975,60941,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1976,61900,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1977,62934,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1978,63918,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1979,64680,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1980,65108,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1981,65128,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1982,64817,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1983,64404,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1984,64207,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1985,64446,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1986,65225,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1987,66449,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1988,67902,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1989,69265,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1990,70312,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1991,70963,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1992,71306,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1993,71486,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1994,71726,NA,76.5292682926829,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1995,72181,12672.6850645359,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1996,72898,14034.4991443892,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1997,73814,15998.5872518443,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1998,74848,18471.4120588797,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",1999,75875,20658.5259551961,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2000,76806,20358.6672866154,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2001,77616,20802.3512023062,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2002,78338,24223.3244585454,77.9658536585366,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2003,79001,28669.4068037561,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2004,79658,34624.4867439383,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2005,80345,36289.8796226646,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2006,81068,42402.0663091513,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2007,81812,49817.4446933772,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2008,82561,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2009,83293,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
"Isle of Man",2010,83992,NA,NA,NA,"Europe & Central Asia","High income: nonOECD"
