CODIENS,CODMUNI,NOMENS,ADRECA,MUNICIPI,TELEFON,FAX,TRACTAMENT,NOM,COGNOM1,COGNOM2,PARTITPOL,SEXE,CARREC,CIF,COMARCA,CODCOMARCA,PROVINCIA,CODIPROV,CAPICOM,CENS,CODITIPUS,SUPERFICIE,NOMCURT,ARTICLE,NOMTIPUS,CODIPOSTAL,HORARI,DISSOLT,SIGLACOM,ALTURA,CODIPARE,TIPUSPARE,NOMPARE,E_MAIL,WEB,GENTILICI,LOCALITAT_CP,PARTIT_JUDICIAL,PARTIT_ELECTORAL,DELEGACIO_GOVERN,Y_UTM_ED50,X_UTM_ED50,MUNICAT,AMBIT,SITUA_GEO_MUNICIPI,SITUA_GEO_COMARCA,PLANOL_CARRERS,CP,SALUTACIO,DATA_ACTUALITZACIO,PAÍS,REGION
1722070005,17220,Ajuntament de Viladrau,"Balcells i Morató, 3",Viladrau,93-8848004,93-8849011,Il·lma. Sra.,Margarida,Feliu,Portabella,ERC-AM,Alcaldessa,Alcaldessa Presidenta,P1723400F,Osona,8102490004,Girona,8001760009,N,1030,2,50.69,Viladrau,    ,Municipis,17406,,N,OS,821,,,,ajuntament@viladrau.cat,http://www.viladrau.cat,viladrauencs,Viladrau,Santa Coloma de Farners,Santa Coloma de Farners,Girona,4633250,449450,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722070005,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17220&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|24&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172207,172207,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
1722140003,17221,Ajuntament de Vilafant,"Plaça de l'Ajuntament, 1",Vilafant,972-546020,972-546350,Il·lma. Sra.,Consòl,Cantenys,Arbolí,PSC-CP,Alcaldessa,Alcaldessa Presidenta,P1723500C,Alt Empordà,8100220002,Girona,8001760009,N,5466,2,8.37,Vilafant,    ,Municipis,17740,,N,AE,54,,,,ajuntament@vilafant.com,http://www.vilafant.com,vilafantencs,Vilafant,Figueres,Figueres,Girona,4677400,494950,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722140003,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17221&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172214,172214,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
0830540003,08305,Ajuntament de Vilafranca del Penedès,"Cort, 14",Vilafranca del Penedès,93-8920358,93-8921166,Il·lm. Sr.,Pere,Regull,Riba,CiU,Alcalde,Alcalde President,P0830600C,Alt Penedès,8100380001,Barcelona,8000840003,S,39365,2,19.91,Vilafranca del Penedès,    ,Municipis,08720,,N,AP,223,,,,ajuntament@vilafranca.org,http://www.ajvilafranca.es/,vilafranquins,Vilafranca del Penedès,Vilafranca del Penedès,Vilafranca del Penedès,Barcelona,4578122,391354,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0830540003,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08305&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|03&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=083054,83054,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2524450006,25244,Ajuntament de Vilagrassa,"Tàrrega, 12",Vilagrassa,973-311162,973-311236,Il·lm. Sr.,Jordi,Serés,Aguilar,CiU,Alcalde,Alcalde President,P2530600B,Urgell,8103850006,Lleida,8002550006,N,510,2,19.61,Vilagrassa,    ,Municipis,25330,,N,UR,355,,,,ajuntament@vilagrassa.cat,http://vilagrassa.cat,vilagrassencs,Vilagrassa,Cervera,Cervera,Lleida,4612675,342350,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2524450006,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25244&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|38&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252445,252445,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1722350006,17223,Ajuntament de Vilajuïga,"St. Sebastià, 39",Vilajuïga,972-530005,972-552217,Il·lma. Sra.,Joana,Cobo,Ortiz,ERC-AM,Alcaldessa,Alcaldessa Presidenta,P1723700I,Alt Empordà,8100220002,Girona,8001760009,N,1155,2,13.2,Vilajuïga,    ,Municipis,17493,dimarts a divendres de 9h-13h / dijous de 17h-20h,N,AE,31,,,,informacio@vilajuiga.cat,http://www.vilajuiga.cat,vilajuïguencs,Vilajuïga,Figueres,Figueres,Girona,4686200,507850,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722350006,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17223&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172235,172235,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
4317500000,43175,Ajuntament de Vilalba dels Arcs,"Plaça de la Vila, 3",Vilalba dels Arcs,977-438002,977-438133,Il·lma. Sra.,Maria Teresa,Mariné,Solé,CpV-AM,Alcaldessa,Alcaldessa Presidenta,P4317700E,Terra Alta,8103790004,Tarragona,8004330008,N,658,2,67.21,Vilalba dels Arcs,    ,Municipis,43782,tots els dies de 9h-13h i de 17h-20h,N,TT,450,,,,aj.vilalba@altanet.org,http://www.vilalba.altanet.org,vilalbins,Vilalba dels Arcs,Gandesa,Tortosa,Terres de l'Ebre,4555550,282650,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4317500000,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43175&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|37&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431750,431750,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
0830670005,08306,Ajuntament de Vilalba Sasserra,"Pl. Vila, 1",Vilalba Sasserra,93-8410383,,Il·lm. Sr.,Joan,Pons,Fiori,CiU,Alcalde,Alcalde President,P0830700A,Vallès Oriental,8104190004,Barcelona,8000840003,N,684,2,5.91,Vilalba Sasserra,    ,Municipis,08455,,N,VR,200,,,,vilalba@diba.cat,http://www.vallesnet.org/pobles/np42.html,vilalbencs,Vilalba Sasserra,Granollers,Arenys de Mar,Barcelona,4611500,453550,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0830670005,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08306&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|41&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=083067,83067,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2524580001,25245,Ajuntament de Vilaller,"St. Climent, 3",Vilaller,973-697014,973-698147,Il·lma. Sra.,Maria José,Erta,Ruíz,CiU,Alcaldessa,Alcaldessa Presidenta,P2530700J,Alta Ribagorça,8100560009,Lleida,8002550006,N,552,2,58.79,Vilaller,    ,Municipis,25552,,N,AG,981,,,,ajuntament@vilaller.ddl.net,http://vilaller.ddl.net/,vilallerencs,Vilaller,Tremp,Tremp,Alt Pirineu i Aran,4705400,312450,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2524580001,Alt Pirineu i Aran,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25245&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|05&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252458,252458,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
1722400000,17224,Ajuntament de Vilallonga de Ter,"Pl. Les Escoles, 1",Vilallonga de Ter,972-740406,972-741106,Il·lma. Sra.,Monica,Bonsoms,Pastoret,CiU,Alcaldessa,Alcaldessa Presidenta,P1723800G,Ripollès,8103110007,Girona,8001760009,N,400,2,64.7,Vilallonga de Ter,    ,Municipis,17869,De dilluns a divendres  de 9 a 14 h. Dilluns i dimarts de 15 a 17.30 h.,N,RI,1067,,,,ajuntament@vilallongadeter.cat,http://www.vilallongadeter.cat,vilallonguins,Vilallonga de Ter,Ripoll,Puigcerdà,Girona,4686975,443400,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722400000,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17224&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|31&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172240,172240,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
4316650006,43166,Ajuntament de Vilallonga del Camp,"Pl. Església, 1",Vilallonga del Camp,977-840101,977-842382,Il·lm. Sr.,Ignasi,Valera,Cabré,ERC-AM,Alcalde,Alcalde President,P4316800D,Tarragonès,8103630008,Tarragona,8004330008,N,2255,2,9.08,Vilallonga del Camp,    ,Municipis,43141,"tots els dies de 8,30h-14h i de 18h-21h",N,TR,124,,,,secretaria@vilallongadelcamp.cat,http://www.vilallongadelcamp.cat,vilallonguins,Vilallonga del Camp,Valls,Valls,Tarragona,4564950,349675,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4316650006,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43166&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|36&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431665,431665,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1722530008,17225,Ajuntament de Vilamacolum,"Pl. Catalunya,1",Vilamacolum,972-521705,972-520255,Il·lm. Sr.,Jaume,Dalmau,Juanola,IxV - AM,Alcalde,Alcalde President,P1724000C,Alt Empordà,8100220002,Girona,8001760009,N,320,2,5.64,Vilamacolum,    ,Municipis,17474,dimarts i dijous de 9h a 13h,N,AE,5,,,,ajuntament@vilamacolum.cat,http://www.vilamacolum.cat,vilamacolumenc,Vilamacolum,Figueres,Figueres,Girona,4671650,504675,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722530008,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17225&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172253,172253,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1722660009,17226,Ajuntament de Vilamalla,"Plaça de la Font, 1",Vilamalla,972-525176,972-525684,Il·lm. Sr.,Carles,Alvarez,Gonzalez,CiU,Alcalde,Alcalde President,P1724100A,Alt Empordà,8100220002,Girona,8001760009,N,1121,2,8.76,Vilamalla,    ,Municipis,17469,dilluns a divendres de 8h-15h,N,AE,45,,,,vilamalla@vilamalla.cat,http://www.ddgi.cat/vilamalla/,vilamallencs,Vilamalla,Figueres,Figueres,Girona,4674150,497625,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722660009,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17226&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172266,172266,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1722720002,17227,Ajuntament de Vilamaniscle,"Plaça, s/n",Vilamaniscle,972-530518,972-530518,Il·lm. Sr.,Ramon,Bonaterra,Moltó,CiU,Alcalde,Alcalde President,P1724200I,Alt Empordà,8100220002,Girona,8001760009,N,202,2,5.33,Vilamaniscle,    ,Municipis,17781,"dima. i dij. 17h-19,30h / dissabtes 10h-13h",N,AE,169,,,,ajuntament@vilamaniscle.org,http://www.vilamaniscle.org,vilamanisclencs,Vilamaniscle,Figueres,Figueres,Girona,4691675,505675,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722720002,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17227&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172272,172272,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2524770005,25247,Ajuntament de Vilamòs,Casa Consistorial,Vilamòs,973640739,973642448,Il·lm. Sr.,Francisco,Castet,Condo,CDA-PNA,Alcalde,Alcalde President,P2530900F,Aran,8103980001,Lleida,8002550006,N,151,2,15.38,Vilamòs,    ,Municipis,25551,Dimarts i dimecres de 10h-14h,N,VN,1255,,,,secretaria@vilamos.es,http://vilamos.ddl.net/,,Vilamòs,Vielha e Mijaran,Vielha e Mijaran,Alt Pirineu i Aran,4735500,314025,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2524770005,Alt Pirineu i Aran,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25247&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|39&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252477,252477,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1722880001,17228,Ajuntament de Vilanant,"Escoles, 1",Vilanant,972-546003,972-546003,Il·lma. Sra.,Anna,Palet,Vilaplana,CiU,Alcaldessa,Alcaldessa Presidenta,P1724300G,Alt Empordà,8100220002,Girona,8001760009,N,405,2,16.83,Vilanant,    ,Municipis,17743,dilluns i dissabte de 10h a 13h,N,AE,98,,,,ajuntament@vilanant.cat,http://www.ddgi.cat/vilanant/,,Vilanant,Figueres,Figueres,Girona,4678300,490950,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1722880001,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17228&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=172288,172288,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
2524830008,25248,Ajuntament de Vilanova de Bellpuig,"Doctor Gassol, 1",Vilanova de Bellpuig,973-324000,973-324321,Il·lm. Sr.,Joan,Trull,Borràs,CiU,Alcalde,Alcalde President,P2531000D,Pla d'Urgell,8102710007,Lleida,8002550006,N,1168,2,13.8,Vilanova de Bellpuig,    ,Municipis,25264,,N,PU,290,,,,ajuntament@vilanovabellpuig.ddl.net,http://vilanovabellpuig.ddl.net/,vilanovins,Vilanova de Bellpuig,Cervera,Cervera,Lleida,4609100,330450,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2524830008,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25248&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|28&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252483,252483,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2525420002,25254,Ajuntament de Vilanova de la Barca,"Pl. Major, 4",Vilanova de la Barca,973-190005,973-191089,Il·lm. Sr.,Josep Ramon,Solsona,Oliva,CiU,Alcalde,Alcalde President,P2531700I,Segrià,8103320002,Lleida,8002550006,N,1054,2,21.39,Vilanova de la Barca,    ,Municipis,25690,tots els dies de 9h-15h,N,SI,195,,,,ajuntament@vilanovabarca.cat,http://www.vilanovadelabarca.org,vilanovins,Vilanova de la Barca,Lleida,Lleida,Lleida,4617975,310975,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2525420002,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25254&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252542,252542,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2524960009,25249,Ajuntament de Vilanova de l'Aguda,"Carrer Major, 30",Vilanova de l'Aguda,973-460927,973-460927,Il·lma. Sra.,Montserrat,Fornells,Solé,IVA-AM,Alcaldessa,Alcaldessa Presidenta,P2531100B,Noguera,8102340003,Lleida,8002550006,N,213,2,53.5,Vilanova de l'Aguda,    ,Municipis,25749,,N,NG,409,,,,ajuntament@vilanovaaguda.ddl.net,http://vilanovaaguda.ddl.net/,vilanovins,Vilanova de l'Aguda,Solsona,Balaguer,Lleida,4641600,355200,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2524960009,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25249&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252496,252496,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
2525090004,25250,Ajuntament de Vilanova de Meià,"Església, 1",Vilanova de Meià,973-415005,973-415005,Il·lm. Sr.,Xavier,Terré,Boliart,ERC-AM,Alcalde,Alcalde President,P2531200J,Noguera,8102340003,Lleida,8002550006,N,414,2,102.8,Vilanova de Meià,    ,Municipis,25735,,N,NG,633,,,,ajuntament@vilanovameia.cat,http://vilanovameia.ddl.net/,vilanovins,Vilanova de Meià,Balaguer,Balaguer,Lleida,4651250,336300,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2525090004,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25250&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252509,252509,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4316870005,43168,Ajuntament de Vilanova de Prades,"Major, 3",Vilanova de Prades,977-869056,977-029001,Il·lm. Sr.,Artur,Miró,Palau,PSC - CP,Alcalde,Alcalde President,P4317000J,Conca de Barberà,8101670005,Tarragona,8004330008,N,118,2,21.34,Vilanova de Prades,    ,Municipis,43439,,N,CB,893,,,,aj.vprades@altanet.org,http://www.vprades.altanet.org,vilanovins,Vilanova de Prades,Valls,Reus,Tarragona,4579625,329225,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4316870005,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43168&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|16&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=431687,431687,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0830360009,08303,Ajuntament de Vilanova de Sau,"Pg. Verdaguer, 7",Vilanova de Sau,938847006,938847106,Il·lm. Sr.,Joan,Riera,Comellas,CP,Alcalde,Alcalde President,P0830400H,Osona,8102490004,Barcelona,8000840003,N,309,2,57.98,Vilanova de Sau,    ,Municipis,08519,dilluns a divendres de 8 a 14 h i dilluns de 17 a 20 h.,N,OS,558,,,,vilanovas@diba.cat,hwww.vilanovadesau.cat,vilanovins,Vilanova de Sau,Vic,Vic,Catalunya Central,4644292,449104,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0830360009,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08303&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|24&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=083036,83036,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2525160009,25251,Ajuntament de Vilanova de Segrià,Casa Consistorial,Vilanova de Segrià,973-777081,973-777231,Il·lm. Sr.,Josep,Vila,Cabalé,CiU,Alcalde,Alcalde President,P2531300H,Segrià,8103320002,Lleida,8002550006,N,941,2,8.46,Vilanova de Segrià,    ,Municipis,25133,,N,SI,255,,,,ajuntament@vilanovasegria.cat,http://vilanovasegria.ddl.net/,vilanovins,Vilanova de Segrià,Balaguer,Balaguer,Lleida,4620750,301975,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2525160009,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25251&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=252516,252516,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0830200000,08302,Ajuntament de Vilanova del Camí,"Castell, 1",Vilanova del Camí,93-8054422,93-8054290,Il·lma. Sra.,Noemí,Trucharte,Cervera,PSC-CP,Alcaldessa,Alcaldessa Presidenta,P0830300J,Anoia,8100690004,Barcelona,8000840003,N,12409,2,10.49,Vilanova del Camí,    ,Municipis,08788,,N,AI,302,,,,vilanovac@vilanovadelcami.cat,http://www.vilanovadelcami.cat,vilanovins,Vilanova del Camí,Igualada,Igualada,Catalunya Central,4603302,386449,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0830200000,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08302&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|06&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=083020,83020,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
